question_id,question,chunk_id,title,primary_category,abstract_preview,relevance
2,How are American options priced numerically?,2605.06688v1_c0,American Options Pricing under Heston Model via Curriculum Learning in Coupled PINNs,q-fin.CP,"Title: American Options Pricing under Heston Model via Curriculum Learning in Coupled PINNs

Abstrac",0
3,What is implied volatility and how is it computed from market prices?,2506.12694v1_c0,Implied Probabilities and Volatility in Credit Risk: A Merton-Based Approach with Binomial Trees,q-fin.RM,"Title: Implied Probabilities and Volatility in Credit Risk: A Merton-Based Approach with Binomial Trees  Abstract: We explore credit risk pricing by modeling equity as a call option and debt as the difference between the firm's asset value and a put option, following the structural framework of the ",0
3,What is implied volatility and how is it computed from market prices?,2507.09412v1_c0,Joint deep calibration of the 4-factor PDV model,q-fin.CP,Title: Joint deep calibration of the 4-factor PDV model  Abstract: Joint calibration to SPX and VIX market data is a delicate task that requires sophisticated modeling and incurs significant computational costs. The latter is especially true when pricing of volatility derivatives hinges on nested Mo,1
3,What is implied volatility and how is it computed from market prices?,2507.11868v1_c0,Analytic estimation of parameters of stochastic volatility diffusion models with exponential-affine characteristic function for currency option pricing,q-fin.MF,Title: Analytic estimation of parameters of stochastic volatility diffusion models with exponential-affine characteristic function for currency option pricing  Abstract: This dissertation develops and justifies a novel method for deriving approximate formulas to estimate two parameters in stochastic,0
3,What is implied volatility and how is it computed from market prices?,2508.15080v2_c0,Fast reliable pricing and calibration of the rough Heston model,q-fin.CP,"Title: Fast reliable pricing and calibration of the rough Heston model  Abstract: The paper is an extended and modified version of the preprint S.Boyarchenko and S.Levendorskiĭ ``Correct implied volatility shapes and reliable pricing in the rough Heston model"". We combine a modification of the Adams",1
3,What is implied volatility and how is it computed from market prices?,2509.05911v1_c0,Deep Learning Option Pricing with Market Implied Volatility Surfaces,q-fin.CP,"Title: Deep Learning Option Pricing with Market Implied Volatility Surfaces  Abstract: We present a deep learning framework for pricing options based on market-implied volatility surfaces. Using end-of-day S\&P 500 index options quotes from 2018-2023, we construct arbitrage-free volatility surfaces ",1
3,What is implied volatility and how is it computed from market prices?,2509.08096v1_c0,Joint calibration of the volatility surface and variance term structure,q-fin.GN,Title: Joint calibration of the volatility surface and variance term structure  Abstract: This article proposes a calibration framework for complex option pricing models that jointly fits market option prices and the term structure of variance. Calibrated models under the conventional objective func,1
3,What is implied volatility and how is it computed from market prices?,2509.11928v3_c0,Meta-Learning Neural Process for Implied Volatility Surfaces with SABR-induced Priors,q-fin.CP,"Title: Meta-Learning Neural Process for Implied Volatility Surfaces with SABR-induced Priors  Abstract: We treat implied volatility surface (IVS) reconstruction as a learning problem guided by two principles. First, we adopt a meta-learning view that trains across trading days to learn a procedure t",1
3,What is implied volatility and how is it computed from market prices?,2509.18837v3_c0,Fair Volatility: A Framework for Reconceptualizing Financial Risk,q-fin.MF,"Title: Fair Volatility: A Framework for Reconceptualizing Financial Risk  Abstract: Volatility is the canonical measure of financial risk, a role largely inherited from Modern Portfolio Theory. Yet, its universality rests on restrictive efficiency assumptions that render volatility, at best, an inco",0
3,What is implied volatility and how is it computed from market prices?,2510.26310v2_c0,Estimating the Hurst parameter from the zero vanna implied volatility and its dual,q-fin.MF,Title: Estimating the Hurst parameter from the zero vanna implied volatility and its dual  Abstract: The covariance between the return of an asset and its realized volatility can be approximated as the difference between two specific implied volatilities. In this paper it is proved that in the small,1
3,What is implied volatility and how is it computed from market prices?,2511.07571v2_c0,Forecasting implied volatility surface with generative diffusion models,q-fin.CP,"Title: Forecasting implied volatility surface with generative diffusion models

Abstract: Diffusion ",0
3,What is implied volatility and how is it computed from market prices?,2602.00858v1_c0,Short-Rate-Dependent Volatility Models,q-fin.MF,Title: Short-Rate-Dependent Volatility Models  Abstract: We price European options in a class of models in which the volatility of the underlying risky asset depends on the short rate of interest. Our study results in an explicit pricing formula that depends on knowledge of a characteristic function,0
3,What is implied volatility and how is it computed from market prices?,2602.01376v1_c0,Keeping Up with the Correlations: Stochastic Spot/Volatility Correlation and Exotic Pricing,q-fin.PR,"Title: Keeping Up with the Correlations: Stochastic Spot/Volatility Correlation and Exotic Pricing  Abstract: We consider a novel use case for the Double Heston model (Christoffersen et al,, 2009), where the two Heston sub-variances have different spot/volatility correlations but the same volatility",0
3,What is implied volatility and how is it computed from market prices?,2603.17151v1_c0,Shallow Representation of Option Implied Information,q-fin.CP,Title: Shallow Representation of Option Implied Information  Abstract: Option prices encode the market's collective outlook through implied density and implied volatility. An explicit link between implied density and implied volatility translates the risk-neutrality of the former into conditions on ,1
3,What is implied volatility and how is it computed from market prices?,2603.27501v1_c0,From Volatility to Variance: A Skew-Enhanced SABR Model and Its Empirical Study in the Chinese Financial Options Market,q-fin.MF,Title: From Volatility to Variance: A Skew-Enhanced SABR Model and Its Empirical Study in the Chinese Financial Options Market  Abstract: Accurately characterizing the implied volatility curves is a central challenge in option pricing and risk management. The classical SABR model by Hagan et al. has,1
3,What is implied volatility and how is it computed from market prices?,2604.24480v3_c0,An Explicit Solution to Black-Scholes Implied Volatility,q-fin.MF,"Title: An Explicit Solution to Black-Scholes Implied Volatility  Abstract: This paper observes that the Black--Scholes call price can be written as the survival probability of an inverse Gaussian distribution, equivalently as a probability in variance space. Inverting this representation yields an a",1
3,What is implied volatility and how is it computed from market prices?,2604.25123v1_c0,Implied Volatility Expansions for VIX Options in Forward Variance Models,q-fin.CP,Title: Implied Volatility Expansions for VIX Options in Forward Variance Models  Abstract: We develop closed-form expansions for the implied volatility of VIX options within the class of forward variance models. Our approach builds on weak-approximation techniques for VIX option prices and yields ex,1
3,What is implied volatility and how is it computed from market prices?,2605.02040v3_c0,Analytic approximation for Bachelier option prices and applications,q-fin.CP,"Title: Analytic approximation for Bachelier option prices and applications

Abstract: It is well-kno",0
3,What is implied volatility and how is it computed from market prices?,2605.06604v1_c0,A Geometry-Aware Residual Correction of Hagan's SABR Implied Volatility Formula,q-fin.CP,Title: A Geometry-Aware Residual Correction of Hagan's SABR Implied Volatility Formula  Abstract: This paper proposes a hybrid methodology to improve the approximation of SABR (Stochastic Alpha Beta Rho) implied volatility by combining analytical structure with machine learning. The approach augment,1
4,How does the Heston model handle stochastic volatility?,2503.18259v6_c0,Rough Heston model as the scaling limit of bivariate cumulative heavy-tailed INAR processes: Weak-error bounds and option pricing,math.PR,"Title: Rough Heston model as the scaling limit of bivariate cumulative heavy-tailed INAR processes: Weak-error bounds and option pricing  Abstract: We study nearly unstable bivariate cumulative heavy-tailed INAR($\infty$) processes and show that, under a one-factor parameterization and a suitable sc",1
4,How does the Heston model handle stochastic volatility?,2504.14343v1_c0,Numerical analysis of a particle system for the calibrated Heston-type local stochastic volatility model,q-fin.CP,Title: Numerical analysis of a particle system for the calibrated Heston-type local stochastic volatility model  Abstract: We analyse a Monte Carlo particle method for the simulation of the calibrated Heston-type local stochastic volatility (H-LSV) model. The common application of a kernel estimator,1
4,How does the Heston model handle stochastic volatility?,2504.19885v1_c0,Simulating integrated Volterra square-root processes and Volterra Heston models via Inverse Gaussian,q-fin.MF,"Title: Simulating integrated Volterra square-root processes and Volterra Heston models via Inverse Gaussian  Abstract: We introduce a novel simulation scheme, iVi (integrated Volterra implicit), for integrated Volterra square-root processes and Volterra Heston models based on the Inverse Gaussian di",1
4,How does the Heston model handle stochastic volatility?,2504.21658v1_c0,Approximation and regularity results for the Heston model and related processes,math.NA,Title: Approximation and regularity results for the Heston model and related processes  Abstract: This Ph.D. thesis explores approximations and regularity for the Heston stochastic volatility model through three interconnected works.   The first work focuses on developing high-order weak approximati,1
4,How does the Heston model handle stochastic volatility?,2507.23392v4_c0,Volatility Modeling with Rough Paths: A Signature-Based Alternative to Classical Expansions,q-fin.MF,"Title: Volatility Modeling with Rough Paths: A Signature-Based Alternative to Classical Expansions

",0
4,How does the Heston model handle stochastic volatility?,2508.16566v1_c0,Asymmetric super-Heston-rough volatility model with Zumbach effect as scaling limit of quadratic Hawkes processes,q-fin.ST,Title: Asymmetric super-Heston-rough volatility model with Zumbach effect as scaling limit of quadratic Hawkes processes  Abstract: Hawkes processes were first introduced to obtain microscopic models for the rough volatility observed in asset prices. Scaling limits of such processes leads to the rou,1
4,How does the Heston model handle stochastic volatility?,2510.08805v1_c0,Lifted Heston Model: Efficient Monte Carlo Simulation with Large Time Steps,q-fin.MF,Title: Lifted Heston Model: Efficient Monte Carlo Simulation with Large Time Steps  Abstract: The lifted Heston model is a stochastic volatility model emerging as a Markovian lift of the rough Heston model and the class of rough volatility processes. The model encodes the path dependency of volatili,1
4,How does the Heston model handle stochastic volatility?,2510.20047v1_c0,Multivariate Variance Swap Using Generalized Variance Method for Stochastic Volatility models,q-fin.MF,"Title: Multivariate Variance Swap Using Generalized Variance Method for Stochastic Volatility models  Abstract: This paper develops a novel framework for modeling the variance swap of multi-asset portfolios by employing the generalized variance approach, which utilizes the determinant of the covaria",0
4,How does the Heston model handle stochastic volatility?,2510.21156v2_c0,Portfolio selection with exogenous and endogenous transaction costs under a two-factor stochastic volatility model,q-fin.MF,"Title: Portfolio selection with exogenous and endogenous transaction costs under a two-factor stochastic volatility model  Abstract: In this paper, we investigate a portfolio selection problem with transaction costs under a two-factor stochastic volatility structure, where volatility follows a mean-",0
4,How does the Heston model handle stochastic volatility?,2511.19826v1_c0,Efficient Importance Sampling under Heston Model: Short Maturity and Deep Out-of-the-Money Options,q-fin.MF,Title: Efficient Importance Sampling under Heston Model: Short Maturity and Deep Out-of-the-Money Options  Abstract: This paper investigates asymptotically optimal importance sampling (IS) schemes for pricing European call options under the Heston stochastic volatility model. We focus on two distinc,1
4,How does the Heston model handle stochastic volatility?,2512.05326v1_c0,Convolution-FFT for option pricing in the Heston model,q-fin.CP,Title: Convolution-FFT for option pricing in the Heston model  Abstract: We propose a convolution-FFT method for pricing European options under the Heston model that leverages a continuously differentiable representation of the joint characteristic function. Unlike existing Fourier-based methods tha,1
4,How does the Heston model handle stochastic volatility?,2512.19611v1_c0,Heston vol-of-vol and the VVIX,q-fin.PR,"Title: Heston vol-of-vol and the VVIX  Abstract: The Heston stochastic volatility model is arguably, the most popular stochastic volatility model used to price and risk manage exotic derivatives. In spite of this, it is not necessarily easy to calibrate to the market and obtain stable exotic option ",1
4,How does the Heston model handle stochastic volatility?,2601.00815v1_c0,Almost-Exact Simulation Scheme for Heston-type Models: Bermudan and American Option Pricing,q-fin.PR,"Title: Almost-Exact Simulation Scheme for Heston-type Models: Bermudan and American Option Pricing  Abstract: Recently, an Almost-Exact Simulation (AES) scheme was introduced for the Heston stochastic volatility model and tested for European option pricing. This paper extends this scheme for pricing",1
4,How does the Heston model handle stochastic volatility?,2602.01376v1_c0,Keeping Up with the Correlations: Stochastic Spot/Volatility Correlation and Exotic Pricing,q-fin.PR,"Title: Keeping Up with the Correlations: Stochastic Spot/Volatility Correlation and Exotic Pricing  Abstract: We consider a novel use case for the Double Heston model (Christoffersen et al,, 2009), where the two Heston sub-variances have different spot/volatility correlations but the same volatility",1
4,How does the Heston model handle stochastic volatility?,2604.06068v1_c0,"Beyond Black-Scholes: A Computational Framework for Option Pricing Using Heston, GARCH, and Jump Diffusion Models",q-fin.CP,"Title: Beyond Black-Scholes: A Computational Framework for Option Pricing Using Heston, GARCH, and Jump Diffusion Models  Abstract: This research addresses accurate option pricing by employing models beyond the traditional Black-Scholes framework. While Black-Scholes provides a closed-form solution,",1
4,How does the Heston model handle stochastic volatility?,2605.06688v1_c0,American Options Pricing under Heston Model via Curriculum Learning in Coupled PINNs,q-fin.CP,"Title: American Options Pricing under Heston Model via Curriculum Learning in Coupled PINNs

Abstrac",0
5,What is Value at Risk and how is it estimated?,2503.18675v1_c0,Corporate Finance in the Age of Fintech: Scenarios and Challenges,q-fin.GN,"Title: Corporate Finance in the Age of Fintech: Scenarios and Challenges  Abstract: Blockchain is a technological innovation that has the potential to radically change our financial markets by providing an alternative management approach to the ""promise market"", which is the foundation of our financ",0
5,What is Value at Risk and how is it estimated?,2506.23073v1_c0,Extreme-case Range Value-at-Risk under Increasing Failure Rate,q-fin.RM,"Title: Extreme-case Range Value-at-Risk under Increasing Failure Rate  Abstract: The extreme cases of risk measures, when considered within the context of distributional ambiguity, provide significant guidance for practitioners specializing in risk management of quantitative finance and insurance. I",1
5,What is Value at Risk and how is it estimated?,2507.13391v1_c0,Quantitative Risk Management in Volatile Markets with an Expectile-Based Framework for the FTSE Index,q-fin.RM,"Title: Quantitative Risk Management in Volatile Markets with an Expectile-Based Framework for the FTSE Index  Abstract: This research presents a framework for quantitative risk management in volatile markets, specifically focusing on expectile-based methodologies applied to the FTSE 100 index. Tradi",0
5,What is Value at Risk and how is it estimated?,2509.05760v3_c0,Rethinking Beta: A Causal Take on CAPM,econ.TH,"Title: Rethinking Beta: A Causal Take on CAPM  Abstract: The CAPM regression is typically interpreted as if the market return contemporaneously \emph{causes} individual returns, motivating beta-neutral portfolios and factor attribution. For realized equity returns, however, this interpretation is in",0
5,What is Value at Risk and how is it estimated?,2509.12558v2_c0,A Note on Subadditivity of Value at Risks (VaRs): A New Connection to Comonotonicity,q-fin.RM,"Title: A Note on Subadditivity of Value at Risks (VaRs): A New Connection to Comonotonicity  Abstract: In this paper, we provide a new property of value at risk (VaR), which is a standard risk measure that is widely used in quantitative financial risk management. We show that the subadditivity of Va",1
5,What is Value at Risk and how is it estimated?,2509.18394v1_c0,An Artificial Intelligence Value at Risk Approach: Metrics and Models,cs.CY,"Title: An Artificial Intelligence Value at Risk Approach: Metrics and Models  Abstract: Artificial intelligence risks are multidimensional in nature, as the same risk scenarios may have legal, operational, and financial risk dimensions. With the emergence of new AI regulations, the state of the art ",1
5,What is Value at Risk and how is it estimated?,2509.20239v1_c0,Error Propagation in Dynamic Programming: From Stochastic Control to Option Pricing,stat.ML,Title: Error Propagation in Dynamic Programming: From Stochastic Control to Option Pricing  Abstract: This paper investigates theoretical and methodological foundations for stochastic optimal control (SOC) in discrete time. We start formulating the control problem in a general dynamic programming fr,0
5,What is Value at Risk and how is it estimated?,2509.22600v1_c0,Impact IRR: Leveraging Modern Portfolio Theory to Define Impact Investments,q-fin.GN,"Title: Impact IRR: Leveraging Modern Portfolio Theory to Define Impact Investments  Abstract: The impact investment market has an estimated value of almost $1.6 trillion. Significant progress has been made in determining the financial returns of impact investing. Investors are still, however, in the",0
5,What is Value at Risk and how is it estimated?,2510.15911v2_c0,The Sleeping Beauty Problem: Sleeping Kelly is a Thirder,q-fin.GN,"Title: The Sleeping Beauty Problem: Sleeping Kelly is a Thirder  Abstract: The Sleeping Beauty problem is a problem of imperfect recall that has received considerable attention. One approach to solving the Sleeping Beauty problem is to allow Sleeping Beauty to make decisions based on her beliefs, an",0
5,What is Value at Risk and how is it estimated?,2510.16526v1_c0,A high-frequency approach to Realized Risk Measures,q-fin.RM,"Title: A high-frequency approach to Realized Risk Measures  Abstract: We propose a new approach, termed Realized Risk Measures (RRM), to estimate Value-at-Risk (VaR) and Expected Shortfall (ES) using high-frequency financial data. It extends the Realized Quantile (RQ) approach proposed by Dimitriadi",1
5,What is Value at Risk and how is it estimated?,2511.00895v2_c0,Cost-of-capital valuation with risky assets,q-fin.RM,Title: Cost-of-capital valuation with risky assets  Abstract: Cost-of-capital valuation is a well-established approach to the valuation of liabilities and is one of the cornerstones of current regulatory frameworks for the insurance industry. Standard cost-of-capital considerations typically rely on,0
5,What is Value at Risk and how is it estimated?,2511.03551v2_c0,PELVE from a regulatory perspective,q-fin.MF,"Title: PELVE from a regulatory perspective  Abstract: Under Solvency II, the Value-at-Risk (VaR) is applied, although there is broad consensus that the Expected Shortfall (ES) constitutes a more appropriate risk measure. Moving towards ES would necessitate specifying the corresponding ES level. The ",1
5,What is Value at Risk and how is it estimated?,2511.21556v1_c0,Informative Risk Measures in the Banking Industry: A Proposal based on the Magnitude-Propensity Approach,q-fin.RM,"Title: Informative Risk Measures in the Banking Industry: A Proposal based on the Magnitude-Propensity Approach  Abstract: Despite decades of research in risk management, most of the literature has focused on scalar risk measures (like e.g. Value-at-Risk and Expected Shortfall). While such scalar me",1
5,What is Value at Risk and how is it estimated?,2512.05661v1_c0,Standard and stressed value at risk forecasting using dynamic Bayesian networks,q-fin.RM,Title: Standard and stressed value at risk forecasting using dynamic Bayesian networks  Abstract: This study introduces a dynamic Bayesian network (DBN) framework for forecasting value at risk (VaR) and stressed VaR (SVaR) and compares its performance to several commonly applied models. Using daily ,1
5,What is Value at Risk and how is it estimated?,2512.23139v4_c0,Lambda Expected Shortfall,q-fin.MF,"Title: Lambda Expected Shortfall  Abstract: The Lambda Value-at-Risk (Lambda-VaR) is a generalization of the Value-at-Risk (VaR), which has been actively studied in quantitative finance. Over the past two decades, the Expected Shortfall (ES) has become one of the most important risk measures alongsi",1
5,What is Value at Risk and how is it estimated?,2601.09927v1_c0,Efficiency versus Robustness under Tail Misspecification: Importance Sampling and Moment-Based VaR Bracketing,q-fin.RM,Title: Efficiency versus Robustness under Tail Misspecification: Importance Sampling and Moment-Based VaR Bracketing  Abstract: Value-at-Risk (VaR) estimation at high confidence levels is inherently a rare-event problem and is particularly sensitive to tail behavior and model misspecification. This ,1
5,What is Value at Risk and how is it estimated?,2602.01912v1_c0,Reliable Real-Time Value at Risk Estimation via Quantile Regression Forest with Conformal Calibration,stat.ML,"Title: Reliable Real-Time Value at Risk Estimation via Quantile Regression Forest with Conformal Calibration  Abstract: Rapidly evolving market conditions call for real-time risk monitoring, but its online estimation remains challenging. In this paper, we study the online estimation of one of the mo",1
5,What is Value at Risk and how is it estimated?,2604.10758v3_c0,Investing Is Compression,cs.CE,Title: Investing Is Compression  Abstract: In 1956 John Kelly wrote a paper at Bell Labs describing the relationship between gambling and Information Theory. What came to be known as the Kelly Criterion is both an objective and a closed-form solution to sizing wagers when odds and edge are known. Sa,0
5,What is Value at Risk and how is it estimated?,2605.10066v1_c0,On the modeling assumptions of Historical Simulation for Value-at-Risk,q-fin.RM,"Title: On the modeling assumptions of Historical Simulation for Value-at-Risk

Abstract: Historical ",0
6,How does Expected Shortfall differ from Value at Risk?,2506.07472v3_c0,Partial comonotonicity and distortion riskmetrics,q-fin.RM,"Title: Partial comonotonicity and distortion riskmetrics  Abstract: We establish a connection between dependence structures and subclasses of distortion riskmetrics under which the latter are additive. A new notion of positive dependence, called partial comonotonicity, is developed, which nests the ",0
6,How does Expected Shortfall differ from Value at Risk?,2507.09444v1_c0,Norms Based on Generalized Expected-Shortfalls and Applications,q-fin.RM,"Title: Norms Based on Generalized Expected-Shortfalls and Applications  Abstract: This paper proposes a novel class of generalized Expected-Shortfall (ES) norms constructed via distortion risk measures, establishing a unified analytical framework for risk quantification. The proposed norms extend co",1
6,How does Expected Shortfall differ from Value at Risk?,2507.13562v2_c0,A tail-shape actuarial index based on equal level relationships between Value at Risk and Expected Shortfall,q-fin.RM,"Title: A tail-shape actuarial index based on equal level relationships between Value at Risk and Expected Shortfall  Abstract: We introduce a new actuarial tail-shape index, the $θ$-index, based on a probability equal level relationship between Value at Risk and Expected Shortfall. The index is defi",1
6,How does Expected Shortfall differ from Value at Risk?,2507.23496v2_c0,ESG Risk: Lessons Learned from Utility Theory,q-fin.RM,Title: ESG Risk: Lessons Learned from Utility Theory  Abstract: We propose a new class of monetary risk measures for assessing financial and ESG risk. The construction is based on classical shortfall risk measures with loss function replaced by a multi-attribute utility function. We present an exten,0
6,How does Expected Shortfall differ from Value at Risk?,2508.16919v1_c0,Combining a Large Pool of Forecasts of Value-at-Risk and Expected Shortfall,q-fin.RM,"Title: Combining a Large Pool of Forecasts of Value-at-Risk and Expected Shortfall  Abstract: Value-at-risk (VaR) and expected shortfall (ES) have become widely used measures of risk for daily portfolio returns. As a result, many methods now exist for forecasting the VaR and ES. These include GARCH-",1
6,How does Expected Shortfall differ from Value at Risk?,2511.03551v2_c0,PELVE from a regulatory perspective,q-fin.MF,"Title: PELVE from a regulatory perspective  Abstract: Under Solvency II, the Value-at-Risk (VaR) is applied, although there is broad consensus that the Expected Shortfall (ES) constitutes a more appropriate risk measure. Moving towards ES would necessitate specifying the corresponding ES level. The ",1
6,How does Expected Shortfall differ from Value at Risk?,2511.07834v1_c0,Levy-stable scaling of risk and performance functionals,q-fin.MF,"Title: Levy-stable scaling of risk and performance functionals  Abstract: We develop a finite-horizon model in which liquid-asset returns exhibit Levy-stable scaling on a data-driven window [tau_UV, tau_IR] and aggregate into a finite-variance regime outside. The window and the tail index alpha are ",0
6,How does Expected Shortfall differ from Value at Risk?,2511.21556v1_c0,Informative Risk Measures in the Banking Industry: A Proposal based on the Magnitude-Propensity Approach,q-fin.RM,"Title: Informative Risk Measures in the Banking Industry: A Proposal based on the Magnitude-Propensity Approach  Abstract: Despite decades of research in risk management, most of the literature has focused on scalar risk measures (like e.g. Value-at-Risk and Expected Shortfall). While such scalar me",1
6,How does Expected Shortfall differ from Value at Risk?,2512.12334v1_c0,Extending the application of dynamic Bayesian networks in calculating market risk: Standard and stressed expected shortfall,q-fin.RM,"Title: Extending the application of dynamic Bayesian networks in calculating market risk: Standard and stressed expected shortfall  Abstract: In the last five years, expected shortfall (ES) and stressed ES (SES) have become key required regulatory measures of market risk in the banking sector, espec",1
6,How does Expected Shortfall differ from Value at Risk?,2512.23139v4_c0,Lambda Expected Shortfall,q-fin.MF,"Title: Lambda Expected Shortfall  Abstract: The Lambda Value-at-Risk (Lambda-VaR) is a generalization of the Value-at-Risk (VaR), which has been actively studied in quantitative finance. Over the past two decades, the Expected Shortfall (ES) has become one of the most important risk measures alongsi",1
6,How does Expected Shortfall differ from Value at Risk?,2601.06074v1_c0,A Clarifying Note on Long-Horizon Investment and Dollar-Cost Averaging: An Effective Investment Exposure Perspective,q-fin.PM,"Title: A Clarifying Note on Long-Horizon Investment and Dollar-Cost Averaging: An Effective Investment Exposure Perspective  Abstract: It is widely claimed in investment education and practice that extending the investment horizon reduces risk, and that diversifying investment timing, for example th",0
6,How does Expected Shortfall differ from Value at Risk?,2601.09927v1_c0,Efficiency versus Robustness under Tail Misspecification: Importance Sampling and Moment-Based VaR Bracketing,q-fin.RM,Title: Efficiency versus Robustness under Tail Misspecification: Importance Sampling and Moment-Based VaR Bracketing  Abstract: Value-at-Risk (VaR) estimation at high confidence levels is inherently a rare-event problem and is particularly sensitive to tail behavior and model misspecification. This ,0
6,How does Expected Shortfall differ from Value at Risk?,2603.01232v2_c0,Submodular risk measures,q-fin.RM,"Title: Submodular risk measures  Abstract: We study submodularity for law-invariant functionals, with particular attention to convex risk measures. Expected losses are modular, and certainty equivalents are submodular exactly when the loss function is convex. Law-invariant coherent risk measures are",1
6,How does Expected Shortfall differ from Value at Risk?,2603.02357v2_c0,Quantile-based modeling of scale dynamics in financial returns for Value-at-Risk and Expected Shortfall forecasting,econ.EM,"Title: Quantile-based modeling of scale dynamics in financial returns for Value-at-Risk and Expected Shortfall forecasting  Abstract: We introduce a semiparametric approach for forecasting Value-at-Risk (VaR) and Expected Shortfall (ES) by modeling the conditional scale of financial returns, defined",1
6,How does Expected Shortfall differ from Value at Risk?,2603.14024v1_c0,Capturing cash non-additivity and horizon risk via BSDEs and generalized shortfall,q-fin.MF,"Title: Capturing cash non-additivity and horizon risk via BSDEs and generalized shortfall  Abstract: Whenever dealing with horizons of different times scales, risk evaluation of losses may incur in both interest rate uncertainty and horizon risk as introduced in [11]. With the goal to capture both e",0
6,How does Expected Shortfall differ from Value at Risk?,2603.21672v3_c0,Mislearning of Factor Risk Premia under Structural Breaks: A Misspecified Bayesian Learning Framework,q-fin.PM,"Title: Mislearning of Factor Risk Premia under Structural Breaks: A Misspecified Bayesian Learning Framework  Abstract: While asset-pricing models increasingly recognize that factor risk premia are subject to structural change, existing literature typically assumes that investors correctly account f",0
6,How does Expected Shortfall differ from Value at Risk?,2604.04649v1_c0,$α$-robust utility maximization with intractable claims: A quantile optimization approach,q-fin.PM,Title: $α$-robust utility maximization with intractable claims: A quantile optimization approach  Abstract: This paper studies an $α$-robust utility maximization problem where an investor faces an intractable claim -- an exogenous contingent claim with known marginal distribution but unspecified dep,0
7,How can deep learning be used for credit risk prediction?,2503.18029v1_c0,Unleashing the power of text for credit default prediction: Comparing human-written and generative AI-refined texts,q-fin.RM,"Title: Unleashing the power of text for credit default prediction: Comparing human-written and generative AI-refined texts  Abstract: This study explores the integration of a representative large language model, ChatGPT, into lending decision-making with a focus on credit default prediction. Specifi",1
7,How can deep learning be used for credit risk prediction?,2506.04290v2_c0,Interpretable LLMs for Credit Risk: A Systematic Review and Taxonomy,q-fin.RM,"Title: Interpretable LLMs for Credit Risk: A Systematic Review and Taxonomy  Abstract: Large Language Models (LLM), which have developed in recent years, enable credit risk assessment through the analysis of financial texts such as analyst reports and corporate disclosures. This paper presents the f",1
7,How can deep learning be used for credit risk prediction?,2506.19789v1_c0,A comparative analysis of machine learning algorithms for predicting probabilities of default,q-fin.RM,"Title: A comparative analysis of machine learning algorithms for predicting probabilities of default  Abstract: Predicting the probability of default (PD) of prospective loans is a critical objective for financial institutions. In recent years, machine learning (ML) algorithms have achieved remarkab",1
7,How can deep learning be used for credit risk prediction?,2506.22611v1_c0,Deep Hedging to Manage Tail Risk,q-fin.PM,"Title: Deep Hedging to Manage Tail Risk  Abstract: Extending Buehler et al.'s 2019 Deep Hedging paradigm, we innovatively employ deep neural networks to parameterize convex-risk minimization (CVaR/ES) for the portfolio tail-risk hedging problem. Through comprehensive numerical experiments on crisis-",0
7,How can deep learning be used for credit risk prediction?,2508.01851v1_c0,SHAP Stability in Credit Risk Management: A Case Study in Credit Card Default Model,q-fin.RM,Title: SHAP Stability in Credit Risk Management: A Case Study in Credit Card Default Model  Abstract: The increasing development in the consumer credit card market brings substantial regulatory and risk management challenges. The advanced machine learning models applications bring concerns about mod,1
7,How can deep learning be used for credit risk prediction?,2508.14999v1_c0,Investment Portfolio Optimization Based on Modern Portfolio Theory and Deep Learning Models,q-fin.PM,Title: Investment Portfolio Optimization Based on Modern Portfolio Theory and Deep Learning Models  Abstract: This paper investigates an important problem of an appropriate variance-covariance matrix estimation in the Modern Portfolio Theory. We propose a novel framework for variancecovariance matri,0
7,How can deep learning be used for credit risk prediction?,2508.18921v2_c0,Forecasting Probability Distributions of Financial Returns with Deep Neural Networks,q-fin.RM,Title: Forecasting Probability Distributions of Financial Returns with Deep Neural Networks  Abstract: This study evaluates deep neural networks for forecasting probability distributions of financial returns. 1D convolutional neural networks (CNN) and Long Short-Term Memory (LSTM) architectures are ,0
7,How can deep learning be used for credit risk prediction?,2509.25899v1_c0,Deep learning CAT bond valuation,q-fin.PR,"Title: Deep learning CAT bond valuation  Abstract: In this paper, we propose an alternative valuation approach for CAT bonds where a pricing formula is learned by deep neural networks. Once trained, these networks can be used to price CAT bonds as a function of inputs that reflect both the current m",0
7,How can deep learning be used for credit risk prediction?,2510.07444v1_c0,Minimizing the Value-at-Risk of Loan Portfolio via Deep Neural Networks,q-fin.CP,"Title: Minimizing the Value-at-Risk of Loan Portfolio via Deep Neural Networks  Abstract: Risk management is a prominent issue in peer-to-peer lending. An investor may naturally reduce his risk exposure by diversifying instead of putting all his money on one loan. In that case, an investor may want ",1
7,How can deep learning be used for credit risk prediction?,2510.22685v1_c0,TABL-ABM: A Hybrid Framework for Synthetic LOB Generation,q-fin.CP,Title: TABL-ABM: A Hybrid Framework for Synthetic LOB Generation  Abstract: The recent application of deep learning models to financial trading has heightened the need for high fidelity financial time series data. This synthetic data can be used to supplement historical data to train large trading m,0
7,How can deep learning be used for credit risk prediction?,2601.00478v1_c0,Multimodal Insights into Credit Risk Modelling: Integrating Climate and Text Data for Default Prediction,q-fin.RM,"Title: Multimodal Insights into Credit Risk Modelling: Integrating Climate and Text Data for Default Prediction  Abstract: Credit risk assessment increasingly relies on diverse sources of information beyond traditional structured financial data, particularly for micro and small enterprises (mSEs) wi",1
